Date,Country,Type,Cases
3/17/20,Uruguay,Deaths,0
3/17/20,Uruguay,Recovered,0
3/18/20,Uruguay,Confirmed,79
3/18/20,Uruguay,Deaths,0
3/18/20,Uruguay,Recovered,
3/19/2020,Uruguay,Confirmed,79
3/19/2020,Uruguay,Deaths,0
3/19/2020,Uruguay,Recovered,0
3/20/2020,Uruguay,Confirmed,110
3/20/2020,Uruguay,Deaths,0
3/20/2020,Uruguay,Recovered,0
3/21/2020,Uruguay,Confirmed,110
3/21/2020,Uruguay,Deaths,0
3/21/2020,Uruguay,Recovered,0
3/22/2020,Uruguay,Confirmed,135
3/22/2020,Uruguay,Deaths,0
3/22/2020,Uruguay,Recovered,0
3/17/20,Uzbekistan,Confirmed,11
3/17/20,Uzbekistan,Deaths,0
3/17/20,Uzbekistan,Recovered,0
3/18/20,Uzbekistan,Confirmed,18
3/18/20,Uzbekistan,Deaths,0
3/18/20,Uzbekistan,Recovered,
3/19/2020,Uzbekistan,Confirmed,23
3/19/2020,Uzbekistan,Deaths,0
3/19/2020,Uzbekistan,Recovered,0
3/20/2020,Uzbekistan,Confirmed,33
3/20/2020,Uzbekistan,Deaths,0
3/20/2020,Uzbekistan,Recovered,0
3/21/2020,Uzbekistan,Confirmed,33
3/21/2020,Uzbekistan,Deaths,0
3/21/2020,Uzbekistan,Recovered,0
3/22/2020,Uzbekistan,Confirmed,42
3/22/2020,Uzbekistan,Deaths,0
3/22/2020,Uzbekistan,Recovered,0
3/17/20,Vatican City,Confirmed,1
3/17/20,Vatican City,Deaths,0
3/17/20,Vatican City,Recovered,0
3/18/20,Vatican City,Confirmed,1
3/18/20,Vatican City,Deaths,0
3/18/20,Vatican City,Recovered,
3/19/2020,Vatican City,Confirmed,1
3/19/2020,Vatican City,Deaths,0
3/19/2020,Vatican City,Recovered,0
3/20/2020,Vatican City,Confirmed,1
3/20/2020,Vatican City,Deaths,0
3/20/2020,Vatican City,Recovered,0
3/21/2020,Vatican City,Confirmed,1
3/21/2020,Vatican City,Deaths,0
3/21/2020,Vatican City,Recovered,0
3/22/2020,Vatican City,Confirmed,1
3/22/2020,Vatican City,Deaths,0
3/22/2020,Vatican City,Recovered,0
3/17/20,Venezuela,Confirmed,33
3/17/20,Venezuela,Deaths,0
3/17/20,Venezuela,Recovered,0
3/18/20,Venezuela,Confirmed,36
3/18/20,Venezuela,Deaths,0
3/18/20,Venezuela,Recovered,
3/19/2020,Venezuela,Confirmed,42
3/19/2020,Venezuela,Deaths,0
3/19/2020,Venezuela,Recovered,0
3/20/2020,Venezuela,Confirmed,42
3/20/2020,Venezuela,Deaths,0
3/20/2020,Venezuela,Recovered,0
3/21/2020,Venezuela,Confirmed,70
3/21/2020,Venezuela,Deaths,0
3/21/2020,Venezuela,Recovered,15
3/22/2020,Venezuela,Confirmed,70
3/22/2020,Venezuela,Deaths,0
3/22/2020,Venezuela,Recovered,15
3/17/20,Vietnam,Confirmed,66
3/17/20,Vietnam,Deaths,0
3/17/20,Vietnam,Recovered,16
3/18/20,Vietnam,Confirmed,76
3/18/20,Vietnam,Deaths,0
3/18/20,Vietnam,Recovered,
3/19/2020,Vietnam,Confirmed,85
3/19/2020,Vietnam,Deaths,0
3/19/2020,Vietnam,Recovered,16
3/20/2020,Vietnam,Confirmed,91
3/20/2020,Vietnam,Deaths,0
3/20/2020,Vietnam,Recovered,17
3/21/2020,Vietnam,Confirmed,94
3/21/2020,Vietnam,Deaths,0
3/21/2020,Vietnam,Recovered,17
3/22/2020,Vietnam,Confirmed,113
3/22/2020,Vietnam,Deaths,0
3/22/2020,Vietnam,Recovered,17
3/18/20,Zambia,Confirmed,2
3/18/20,Zambia,Deaths,0
3/18/20,Zambia,Recovered,
3/19/2020,Zambia,Confirmed,2
3/19/2020,Zambia,Deaths,0
3/19/2020,Zambia,Recovered,0
3/20/2020,Zambia,Confirmed,2
3/20/2020,Zambia,Deaths,0
3/20/2020,Zambia,Recovered,0
3/21/2020,Zambia,Confirmed,2
3/21/2020,Zambia,Deaths,0
3/21/2020,Zambia,Recovered,0
3/22/2020,Zambia,Confirmed,3
3/22/2020,Zambia,Deaths,0
3/22/2020,Zambia,Recovered,0
3/20/2020,Zimbabwe,Confirmed,1
3/20/2020,Zimbabwe,Deaths,0
3/20/2020,Zimbabwe,Recovered,0
3/21/2020,Zimbabwe,Confirmed,3
3/21/2020,Zimbabwe,Deaths,0
3/21/2020,Zimbabwe,Recovered,0
3/22/2020,Zimbabwe,Confirmed,3
3/22/2020,Zimbabwe,Deaths,0
3/22/2020,Zimbabwe,Recovered,0
